Ⅳ-A406, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A406, 5, 4, 0, 1, 1, 0, 1
Ⅳ-A406, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A406, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B410, 1, 4, 0, 1, 0, 0, 1
Ⅳ-B410, 2, 4, 0, 1, 1, 0, 1
Ⅳ-B410, 3, 4, 0, 1, 0, 1, 1
Ⅳ-B410, 4, 4, 0, 0, 0, 0, 1
Ⅳ-B410, 5, 4, 0, 0, 1, 1, 1
Ⅳ-B410, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B410, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A309, 1, 4, 0, 0, 1, 0, 1
Ⅳ-A309, 2, 4, 0, 1, 0, 1, 1
Ⅳ-A309, 3, 4, 0, 0, 1, 1, 1
Ⅳ-A309, 4, 4, 0, 1, 0, 0, 0
Ⅳ-A309, 5, 4, 1, 1, 0, 0, 1
Ⅳ-A309, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A309, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B401, 1, 4, 0, 1, 0, 1, 1
Ⅳ-B401, 2, 4, 1, 1, 0, 1, 1
Ⅳ-B401, 3, 4, 0, 1, 0, 1, 1
Ⅳ-B401, 4, 4, 0, 1, 1, 1, 1
Ⅳ-B401, 5, 4, 0, 1, 1, 1, 1
Ⅳ-B401, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B401, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B314, 1, 4, 0, 0, 0, 0, 1
Ⅳ-B314, 2, 4, 0, 0, 0, 0, 1
Ⅳ-B314, 3, 4, 0, 0, 0, 1, 1
Ⅳ-B314, 4, 4, 0, 1, 0, 0, 1
Ⅳ-B314, 5, 4, 0, 1, 0, 0, 1
Ⅳ-B314, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B314, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A311, 1, 4, 0, 0, 0, 0, 1
Ⅳ-A311, 2, 4, 0, 1, 0, 1, 1
Ⅳ-A311, 3, 4, 1, 0, 1, 1, 1
Ⅳ-A311, 4, 4, 0, 0, 0, 0, 0
Ⅳ-A311, 5, 4, 1, 1, 0, 1, 1
Ⅳ-A311, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A311, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A212, 1, 4, 0, 0, 1, 0, 0
Ⅳ-A212, 2, 4, 0, 0, 0, 0, 0
Ⅳ-A212, 3, 4, 1, 0, 0, 1, 0
Ⅳ-A212, 4, 4, 0, 0, 0, 0, 0
Ⅳ-A212, 5, 4, 0, 1, 1, 0, 1
Ⅳ-A212, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A212, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A306, 1, 4, 0, 0, 0, 0, 1
Ⅳ-A306, 2, 4, 0, 0, 1, 0, 1
Ⅳ-A306, 3, 4, 0, 0, 1, 1, 1
Ⅳ-A306, 4, 4, 1, 0, 0, 0, 1
Ⅳ-A306, 5, 4, 0, 0, 1, 0, 1
Ⅳ-A306, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A306, 7, 4, 1, 0, 1, 1, 1
Ⅳ-B414, 1, 4, 1, 0, 0, 1, 1
Ⅳ-B414, 2, 4, 0, 1, 0, 0, 1
Ⅳ-B414, 3, 4, 1, 1, 1, 1, 1
Ⅳ-B414, 4, 4, 0, 0, 0, 1, 1
Ⅳ-B414, 5, 4, 0, 1, 1, 0, 1
Ⅳ-B414, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B414, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B403, 1, 4, 1, 1, 1, 1, 1
Ⅳ-B403, 2, 4, 1, 1, 1, 0, 1
Ⅳ-B403, 3, 4, 0, 1, 1, 1, 1
Ⅳ-B403, 4, 4, 1, 0, 1, 0, 1
Ⅳ-B403, 5, 4, 1, 1, 0, 1, 1
Ⅳ-B403, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B403, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A209, 1, 4, 0, 0, 0, 0, 0
Ⅳ-A209, 2, 4, 0, 1, 0, 1, 0
Ⅳ-A209, 3, 4, 0, 0, 0, 1, 0
Ⅳ-A209, 4, 4, 0, 1, 0, 0, 0
Ⅳ-A209, 5, 4, 0, 0, 1, 1, 1
Ⅳ-A209, 6, 4, 1, 1, 1, 0, 1
Ⅳ-A209, 7, 4, 0, 1, 1, 1, 0
Ⅳ-A302, 1, 4, 0, 1, 1, 0, 1
Ⅳ-A302, 2, 4, 0, 1, 0, 0, 1
Ⅳ-A302, 3, 4, 0, 1, 1, 1, 1
Ⅳ-A302, 4, 4, 0, 0, 0, 1, 1
Ⅳ-A302, 5, 4, 1, 0, 1, 1, 1
Ⅳ-A302, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A302, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C107, 1, 4, 0, 1, 0, 0, 0
Ⅳ-C107, 2, 4, 0, 0, 0, 0, 0
Ⅳ-C107, 3, 4, 0, 0, 0, 1, 0
Ⅳ-C107, 4, 4, 0, 0, 0, 0, 0
Ⅳ-C107, 5, 4, 0, 0, 0, 1, 1
Ⅳ-C107, 6, 4, 1, 1, 1, 1, 1
Ⅳ-C107, 7, 4, 1, 1, 1, 1, 0
Ⅳ-B301, 1, 4, 0, 1, 0, 1, 1
Ⅳ-B301, 2, 4, 0, 0, 0, 1, 1
Ⅳ-B301, 3, 4, 0, 1, 0, 1, 1
Ⅳ-B301, 4, 4, 0, 1, 0, 0, 1
Ⅳ-B301, 5, 4, 1, 1, 1, 1, 1
Ⅳ-B301, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B301, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C205, 1, 4, 0, 1, 0, 0, 1
Ⅳ-C205, 2, 4, 1, 1, 0, 1, 1
Ⅳ-C205, 3, 4, 0, 0, 1, 1, 1
Ⅳ-C205, 4, 4, 0, 1, 1, 1, 1
Ⅳ-C205, 5, 4, 0, 0, 0, 1, 1
Ⅳ-C205, 6, 4, 1, 1, 1, 1, 1
Ⅳ-C205, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B303, 1, 4, 0, 0, 0, 0, 1
Ⅳ-B303, 2, 4, 0, 0, 0, 0, 1
Ⅳ-B303, 3, 4, 1, 0, 1, 1, 1
Ⅳ-B303, 4, 4, 0, 0, 0, 0, 0
Ⅳ-B303, 5, 4, 0, 1, 1, 1, 1
Ⅳ-B303, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B303, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C513, 1, 4, 0, 0, 0, 0, 1
Ⅳ-C513, 2, 4, 0, 0, 1, 1, 1
Ⅳ-C513, 3, 4, 0, 0, 0, 0, 1
Ⅳ-C513, 4, 4, 0, 0, 0, 0, 1
Ⅳ-C513, 5, 4, 1, 1, 0, 0, 1
Ⅳ-C513, 6, 4, 1, 1, 1, 1, 1
Ⅳ-C513, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A104, 1, 4, 0, 0, 1, 0, 1
Ⅳ-A104, 2, 4, 0, 1, 0, 0, 0
Ⅳ-A104, 3, 4, 0, 0, 0, 1, 0
Ⅳ-A104, 4, 4, 0, 0, 0, 1, 0
Ⅳ-A104, 5, 4, 0, 0, 0, 0, 1
Ⅳ-A104, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A104, 7, 4, 1, 1, 1, 1, 0
Ⅳ-A310, 1, 4, 0, 1, 1, 0, 1
Ⅳ-A310, 2, 4, 0, 1, 0, 1, 1
Ⅳ-A310, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A310, 4, 4, 0, 1, 0, 0, 0
Ⅳ-A310, 5, 4, 0, 1, 1, 1, 1
Ⅳ-A310, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A310, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A304, 1, 4, 0, 1, 1, 0, 1
Ⅳ-A304, 2, 4, 0, 0, 0, 1, 1
Ⅳ-A304, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A304, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A304, 5, 4, 0, 1, 1, 1, 1
Ⅳ-A304, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A304, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B407, 1, 4, 0, 1, 0, 1, 1
Ⅳ-B407, 2, 4, 0, 1, 1, 0, 1
Ⅳ-B407, 3, 4, 0, 1, 1, 1, 1
Ⅳ-B407, 4, 4, 1, 0, 0, 0, 1
Ⅳ-B407, 5, 4, 1, 1, 1, 1, 1
Ⅳ-B407, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B407, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B307, 1, 4, 0, 1, 0, 0, 1
Ⅳ-B307, 2, 4, 0, 1, 0, 0, 1
Ⅳ-B307, 3, 4, 0, 0, 0, 1, 1
Ⅳ-B307, 4, 4, 0, 0, 0, 1, 1
Ⅳ-B307, 5, 4, 1, 1, 1, 1, 1
Ⅳ-B307, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B307, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C207, 1, 4, 1, 1, 1, 1, 1
Ⅳ-C207, 2, 4, 1, 1, 0, 1, 1
Ⅳ-C207, 3, 4, 0, 0, 1, 1, 1
Ⅳ-C207, 4, 4, 0, 1, 1, 1, 1
Ⅳ-C207, 5, 4, 1, 0, 0, 1, 1
Ⅳ-C207, 6, 4, 1, 1, 1, 1, 1
Ⅳ-C207, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A407, 1, 4, 0, 0, 1, 0, 1
Ⅳ-A407, 2, 4, 0, 1, 0, 1, 1
Ⅳ-A407, 3, 4, 1, 0, 0, 1, 1
Ⅳ-A407, 4, 4, 0, 1, 0, 1, 1
Ⅳ-A407, 5, 4, 1, 1, 0, 0, 1
Ⅳ-A407, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A407, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A211, 1, 4, 0, 0, 1, 0, 0
Ⅳ-A211, 2, 4, 0, 0, 0, 0, 0
Ⅳ-A211, 3, 4, 0, 0, 0, 1, 0
Ⅳ-A211, 4, 4, 0, 0, 0, 0, 0
Ⅳ-A211, 5, 4, 0, 1, 0, 0, 1
Ⅳ-A211, 6, 4, 0, 1, 1, 0, 1
Ⅳ-A211, 7, 4, 0, 1, 1, 0, 1
Ⅳ-C504, 1, 4, 1, 1, 1, 1, 1
Ⅳ-C504, 2, 4, 1, 1, 1, 1, 1
Ⅳ-C504, 3, 4, 1, 1, 1, 1, 1
Ⅳ-C504, 4, 4, 1, 1, 1, 1, 1
Ⅳ-C504, 5, 4, 1, 1, 1, 1, 1
Ⅳ-C504, 6, 4, 1, 0, 1, 1, 1
Ⅳ-C504, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A107, 1, 4, 0, 1, 1, 1, 1
Ⅳ-A107, 2, 4, 0, 0, 0, 0, 0
Ⅳ-A107, 3, 4, 1, 0, 0, 1, 0
Ⅳ-A107, 4, 4, 0, 1, 0, 0, 0
Ⅳ-A107, 5, 4, 1, 0, 1, 1, 0
Ⅳ-A107, 6, 4, 0, 0, 1, 0, 0
Ⅳ-A107, 7, 4, 0, 0, 0, 0, 0
Ⅳ-A110, 1, 4, 0, 0, 0, 0, 0
Ⅳ-A110, 2, 4, 0, 0, 0, 0, 0
Ⅳ-A110, 3, 4, 0, 0, 0, 1, 0
Ⅳ-A110, 4, 4, 0, 1, 0, 0, 0
Ⅳ-A110, 5, 4, 1, 0, 0, 1, 0
Ⅳ-A110, 6, 4, 0, 1, 1, 1, 1
Ⅳ-A110, 7, 4, 0, 1, 1, 0, 1
Ⅳ-A508, 1, 4, 0, 0, 0, 0, 1
Ⅳ-A508, 2, 4, 0, 0, 0, 0, 1
Ⅳ-A508, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A508, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A508, 5, 4, 0, 1, 1, 0, 1
Ⅳ-A508, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A508, 7, 4, 1, 1, 1, 1, 1
逸夫楼104, 1, 4, 1, 1, 1, 1, 0
逸夫楼104, 2, 4, 1, 1, 1, 1, 1
逸夫楼104, 3, 4, 1, 1, 1, 1, 0
逸夫楼104, 4, 4, 1, 1, 1, 1, 1
逸夫楼104, 5, 4, 1, 1, 1, 1, 1
逸夫楼104, 6, 4, 1, 1, 1, 1, 1
逸夫楼104, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A408, 1, 4, 1, 0, 1, 1, 1
Ⅳ-A408, 2, 4, 1, 1, 1, 1, 1
Ⅳ-A408, 3, 4, 1, 0, 1, 1, 1
Ⅳ-A408, 4, 4, 1, 1, 1, 1, 1
Ⅳ-A408, 5, 4, 1, 1, 1, 1, 1
Ⅳ-A408, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A408, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A510, 1, 4, 0, 0, 0, 0, 1
Ⅳ-A510, 2, 4, 0, 1, 0, 0, 1
Ⅳ-A510, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A510, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A510, 5, 4, 0, 1, 1, 1, 1
Ⅳ-A510, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A510, 7, 4, 1, 1, 1, 1, 1
逸夫楼102, 1, 4, 0, 1, 1, 1, 1
逸夫楼102, 2, 4, 1, 1, 1, 1, 1
逸夫楼102, 3, 4, 1, 1, 0, 1, 0
逸夫楼102, 4, 4, 1, 1, 1, 1, 1
逸夫楼102, 5, 4, 1, 1, 0, 1, 1
逸夫楼102, 6, 4, 1, 1, 1, 1, 1
逸夫楼102, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A505, 1, 4, 1, 1, 1, 1, 1
Ⅳ-A505, 2, 4, 1, 1, 1, 1, 1
Ⅳ-A505, 3, 4, 1, 1, 1, 1, 1
Ⅳ-A505, 4, 4, 1, 1, 1, 1, 1
Ⅳ-A505, 5, 4, 1, 1, 1, 1, 1
Ⅳ-A505, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A505, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B101, 1, 4, 1, 1, 1, 1, 1
Ⅳ-B101, 2, 4, 1, 1, 1, 1, 1
Ⅳ-B101, 3, 4, 1, 1, 1, 1, 1
Ⅳ-B101, 4, 4, 1, 1, 1, 1, 1
Ⅳ-B101, 5, 4, 1, 1, 1, 1, 1
Ⅳ-B101, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B101, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B506, 1, 4, 1, 1, 1, 1, 1
Ⅳ-B506, 2, 4, 1, 1, 1, 1, 1
Ⅳ-B506, 3, 4, 1, 1, 1, 1, 1
Ⅳ-B506, 4, 4, 1, 1, 1, 1, 1
Ⅳ-B506, 5, 4, 1, 1, 1, 1, 1
Ⅳ-B506, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B506, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B508, 1, 4, 1, 1, 1, 1, 1
Ⅳ-B508, 2, 4, 1, 1, 1, 1, 1
Ⅳ-B508, 3, 4, 1, 1, 1, 1, 1
Ⅳ-B508, 4, 4, 1, 1, 1, 1, 1
Ⅳ-B508, 5, 4, 1, 1, 1, 1, 1
Ⅳ-B508, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B508, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B509, 1, 4, 1, 1, 1, 1, 1
Ⅳ-B509, 2, 4, 1, 1, 1, 1, 1
Ⅳ-B509, 3, 4, 1, 1, 1, 1, 1
Ⅳ-B509, 4, 4, 1, 1, 1, 1, 1
Ⅳ-B509, 5, 4, 1, 1, 1, 1, 1
Ⅳ-B509, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B509, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B510, 1, 4, 1, 1, 1, 1, 1
Ⅳ-B510, 2, 4, 1, 1, 1, 1, 1
Ⅳ-B510, 3, 4, 1, 1, 1, 1, 1
Ⅳ-B510, 4, 4, 1, 1, 1, 1, 1
Ⅳ-B510, 5, 4, 1, 1, 1, 1, 1
Ⅳ-B510, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B510, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B512, 1, 4, 1, 1, 1, 1, 1
Ⅳ-B512, 2, 4, 1, 1, 1, 1, 1
Ⅳ-B512, 3, 4, 1, 1, 1, 1, 1
Ⅳ-B512, 4, 4, 1, 1, 1, 1, 1
Ⅳ-B512, 5, 4, 1, 1, 1, 1, 1
Ⅳ-B512, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B512, 7, 4, 1, 1, 1, 1, 1
